Created Date Time,Last Update Date Time,Test Name,Application Name,Application Version,Library Version,Sales Order Number,System Serial Number,Control Group Number,Axis Identifier,Custom Identifier,Model Number,Controller Family,Board Type,Hardware Revision,Peak Current,Firmware Version,Part Number,Counts Per Unit,Feedback Type,Multiplication Factor,Backlash,Home Offset,Home Direction,Motion Direction,User Units,Error Units,Step Size,Test Length,Calibration Status,Total Accuracy,Forward Accuracy,Reverse Accuracy,Average Accuracy,Repeatability,Forward Repeatability,Reverse Repeatability,Average Repeatability,Mean Reversal Error,Total Tilt Error Motion,Synchronous Tilt Error Motion,Asynchronous Tilt Error Motion,Master Axis Start Position,Average Air Temperature,Minimum Air Temperature,Maximum Air Temperature,Air Temperature Units,Testing Standards,Measurement Equipment Ids,Iterations,Is Bidirectional,Test Date Time,Aborted,User Name,Motion Option,Comment,Is Final Test,Is Verification,Is Pilgrim,Stage Serial Number,Yaw Total Accuracy,Yaw Forward Accuracy,Yaw Reverse Accuracy,Yaw Average Accuracy,Yaw Repeatability,Yaw Forward Repeatability,Yaw Reverse Repeatability,Yaw Average Repeatability,Yaw Mean Reversal Error,Pitch Total Accuracy,Pitch Forward Accuracy,Pitch Reverse Accuracy,Pitch Average Accuracy,Pitch Repeatability,Pitch Forward Repeatability,Pitch Reverse Repeatability,Pitch Average Repeatability,Pitch Mean Reversal Error,Average Material Temperature,Average Atmospheric Pressure,Average Humidity,Optics Location,Test Payload,Test Orientation,Roll Total Accuracy,Roll Forward Accuracy,Roll Reverse Accuracy,Roll Average Accuracy,Roll Repeatability,Roll Forward Repeatability,Roll Reverse Repeatability,Roll Average Repeatability,Roll Mean Reversal Error
7/18/2025 10:09,7/18/2025 10:09,Accuracy,Linear Calibrator,4.10.0.30,6.4.8.16,644585,527244,1,X,,ANT130LZ,A3200,HPE,A,10,6.4.3.32,ANT130LZ,50000,Encoder Multiplier,1000,0,0,C,1,mm,Micron,5,60,FALSE,1.154,,,,0.899,,,,,,,,,22.617,,,C,Aerotech,4129,1,FALSE,7/18/2025 10:09,Stopped,mdepaoli,Direct,,,TRUE,FALSE,527244-01,,,,,,,,,,,,,,,,,,,22.454,737.949,51.7,ON TT,OPTICS,SingleAxis,,,,,,,,,
7/18/2025 10:18,7/18/2025 10:18,Accuracy,Linear Calibrator,4.10.0.30,6.4.8.16,644585,527244,1,X,,ANT130LZ,A3200,HPE,A,10,6.4.3.32,ANT130LZ,50000,Encoder Multiplier,1000,0,0,C,1,mm,Micron,5,60,FALSE,0.548,,,,0.297,,,,,,,,,22.695,,,C,Aerotech,4129,1,FALSE,7/18/2025 10:18,Stopped,mdepaoli,Direct,,,TRUE,FALSE,527244-01,,,,,,,,,,,,,,,,,,,22.533,737.693,51.7,ON TT,OPTICS,SingleAxis,,,,,,,,,
7/18/2025 10:23,7/18/2025 10:23,Accuracy,Linear Calibrator,4.10.0.30,6.4.8.16,644585,527244,1,X,,ANT130LZ,A3200,HPE,A,10,6.4.3.32,ANT130LZ,50000,Encoder Multiplier,1000,0,0,C,1,mm,Micron,5,60,TRUE,0.24,,,,0.177,,,,,,,,,22.695,,,C,Aerotech,4129,1,FALSE,7/18/2025 10:21,Stopped,mdepaoli,Direct,,,TRUE,FALSE,527244-01,,,,,,,,,,,,,,,,,,,22.533,737.786,51.7,ON TT,OPTICS,SingleAxis,,,,,,,,,
7/18/2025 10:24,7/18/2025 10:24,Accuracy,Linear Calibrator,4.10.0.30,6.4.8.16,644585,527244,1,X,,ANT130LZ,A3200,HPE,A,10,6.4.3.32,ANT130LZ,50000,Encoder Multiplier,1000,0,0,C,1,mm,Micron,5,60,TRUE,0.24,,,,0.177,,,,,,,,,22.695,,,C,Aerotech,4129,1,FALSE,7/18/2025 10:24,Stopped,mdepaoli,Direct,,,TRUE,FALSE,527244-01,,,,,,,,,,,,,,,,,,,22.533,737.786,51.7,ON TT,OPTICS,SingleAxis,,,,,,,,,
7/18/2025 10:24,7/18/2025 10:24,Accuracy,Linear Calibrator,4.10.0.30,6.4.8.16,644585,527244,1,X,,ANT130LZ,A3200,HPE,A,10,6.4.3.32,ANT130LZ,50000,Encoder Multiplier,1000,0,0,C,1,mm,Micron,5,60,TRUE,0.24,,,,0.177,,,,,,,,,22.695,,,C,Aerotech,4129,1,FALSE,7/18/2025 10:24,Stopped,mdepaoli,Direct,,,TRUE,FALSE,527244-01,,,,,,,,,,,,,,,,,,,22.533,737.786,51.7,ON TT,OPTICS,SingleAxis,,,,,,,,,
7/18/2025 10:33,7/18/2025 10:33,Accuracy,Linear Calibrator,4.10.0.30,6.4.8.16,644585,527244,1,X,,ANT130LZ,A3200,HPE,A,10,6.4.3.32,ANT130LZ,50000,Encoder Multiplier,1000,0,0,C,1,mm,Micron,5,60,FALSE,0.383,,,,0.286,,,,,,,,,22.703,,,C,Aerotech,4129,1,FALSE,7/18/2025 10:33,Stopped,mdepaoli,Direct,,,TRUE,FALSE,527244-01,,,,,,,,,,,,,,,,,,,22.537,737.839,51.7,ON TT,OPTICS,SingleAxis,,,,,,,,,
7/18/2025 10:47,7/18/2025 10:47,Accuracy,Linear Calibrator,4.10.0.30,6.4.8.16,644585,527244,1,X,,ANT130LZ,A3200,HPE,A,10,6.4.3.32,ANT130LZ,50000,Encoder Multiplier,1000,0,0,C,1,mm,Micron,5,60,TRUE,0.277,,,,0.158,,,,,,,,,22.727,,,C,Aerotech,4129,1,FALSE,7/18/2025 10:45,Stopped,mdepaoli,Direct,,,TRUE,FALSE,527244-01,,,,,,,,,,,,,,,,,,,22.558,737.694,51.5,ON TT,OPTICS,SingleAxis,,,,,,,,,
7/18/2025 11:08,7/18/2025 11:08,Accuracy,Linear Calibrator,4.10.0.30,6.4.8.16,644585,527244,1,X,,ANT130LZ,A3200,HPE,A,10,6.4.3.32,ANT130LZ,50000,Encoder Multiplier,1000,0,0,C,1,mm,Micron,5,60,FALSE,0.591,,,,0.509,,,,,,,,,22.742,,,C,Aerotech,4129,1,FALSE,7/18/2025 11:08,Stopped,mdepaoli,Direct,,,TRUE,FALSE,527244-01,,,,,,,,,,,,,,,,,,,22.573,737.833,51.5,ON TT,OPTICS,SingleAxis,,,,,,,,,
7/18/2025 11:29,7/18/2025 11:29,Accuracy,Linear Calibrator,4.10.0.30,6.4.8.16,644585,527244,1,X,,ANT130LZ,A3200,HPE,A,10,6.4.3.32,ANT130LZ,50000,Encoder Multiplier,1000,0,0,C,1,mm,Micron,5,60,FALSE,0.583,,,,0.428,,,,,,,,,22.781,,,C,Aerotech,4129,1,FALSE,7/18/2025 11:29,Stopped,mdepaoli,Direct,,,TRUE,FALSE,527244-01,,,,,,,,,,,,,,,,,,,22.602,737.909,51.3,ON TT,OPTICS,SingleAxis,,,,,,,,,
7/18/2025 11:37,7/18/2025 11:37,Accuracy,Linear Calibrator,4.10.0.30,6.4.8.16,644585,527244,1,X,,ANT130LZ,A3200,HPE,A,10,6.4.3.32,ANT130LZ,50000,Encoder Multiplier,1000,0,0,C,1,mm,Micron,5,60,FALSE,0.474,,,,0.179,,,,,,,,,22.82,,,C,Aerotech,4129,1,FALSE,7/18/2025 11:37,Stopped,mdepaoli,Direct,,,TRUE,FALSE,527244-01,,,,,,,,,,,,,,,,,,,22.649,737.946,51.1,ON TT,OPTICS,SingleAxis,,,,,,,,,
7/18/2025 11:42,7/18/2025 11:42,Accuracy,Linear Calibrator,4.10.0.30,6.4.8.16,644585,527244,1,X,,ANT130LZ,A3200,HPE,A,10,6.4.3.32,ANT130LZ,50000,Encoder Multiplier,1000,0,0,C,1,mm,Micron,5,60,FALSE,0.315,,,,0.196,,,,,,,,,22.828,,,C,Aerotech,4129,1,FALSE,7/18/2025 11:40,Stopped,mdepaoli,Direct,,,TRUE,FALSE,527244-01,,,,,,,,,,,,,,,,,,,22.656,737.939,51.1,ON TT,OPTICS,SingleAxis,,,,,,,,,
7/18/2025 11:47,7/18/2025 11:47,Accuracy,Linear Calibrator,4.10.0.30,6.4.8.16,644585,527244,1,X,,ANT130LZ,A3200,HPE,A,10,6.4.3.32,ANT130LZ,50000,Encoder Multiplier,1000,0,0,C,1,mm,Micron,5,60,FALSE,0.338,,,,0.281,,,,,,,,,22.828,,,C,Aerotech,4129,1,FALSE,7/18/2025 11:46,Stopped,mdepaoli,Direct,,,TRUE,FALSE,527244-01,,,,,,,,,,,,,,,,,,,22.663,737.953,51.1,ON TT,OPTICS,SingleAxis,,,,,,,,,
7/18/2025 11:53,7/18/2025 11:53,Accuracy,Linear Calibrator,4.10.0.30,6.4.8.16,644585,527244,1,X,,ANT130LZ,A3200,HPE,A,10,6.4.3.32,ANT130LZ,50000,Encoder Multiplier,1000,0,0,C,1,mm,Micron,5,60,FALSE,0.384,,,,0.153,,,,,,,,,22.836,,,C,Aerotech,4129,1,FALSE,7/18/2025 11:51,Stopped,mdepaoli,Direct,,,TRUE,FALSE,527244-01,,,,,,,,,,,,,,,,,,,22.67,738.015,51.1,ON TT,OPTICS,SingleAxis,,,,,,,,,
7/18/2025 11:59,7/18/2025 11:59,Accuracy,Linear Calibrator,4.10.0.30,6.4.8.16,644585,527244,1,X,,ANT130LZ,A3200,HPE,A,10,6.4.3.32,ANT130LZ,50000,Encoder Multiplier,1000,0,0,C,1,mm,Micron,5,60,TRUE,0.251,,,,0.19,,,,,,,,,22.852,,,C,Aerotech,4129,1,FALSE,7/18/2025 11:57,Stopped,mdepaoli,Direct,,,TRUE,FALSE,527244-01,,,,,,,,,,,,,,,,,,,22.681,738.055,51.1,ON TT,OPTICS,SingleAxis,,,,,,,,,
7/18/2025 12:38,7/18/2025 12:38,Accuracy,Linear Calibrator,4.10.0.30,6.4.8.16,644585,527244,1,X,,ANT130LZ,A3200,HPE,A,10,6.4.3.32,ANT130LZ,50000,Encoder Multiplier,1000,0,0,C,1,mm,Micron,5,60,FALSE,0.27,,,,0.172,,,,,,,,,22.938,,,C,Aerotech,4129,1,FALSE,7/18/2025 12:36,Stopped,mdepaoli,Direct,,,TRUE,FALSE,527244-01,,,,,,,,,,,,,,,,,,,22.764,738.027,51.1,ON TT,OPTICS,SingleAxis,,,,,,,,,
7/18/2025 12:45,7/18/2025 12:45,Accuracy,Linear Calibrator,4.10.0.30,6.4.8.16,644585,527244,1,X,,ANT130LZ,A3200,HPE,A,10,6.4.3.32,ANT130LZ,50000,Encoder Multiplier,1000,0,0,C,1,mm,Micron,5,60,FALSE,0.592,,,,0.19,,,,,,,,,22.938,,,C,Aerotech,4129,1,FALSE,7/18/2025 12:43,Stopped,mdepaoli,Direct,,,TRUE,FALSE,527244-01,,,,,,,,,,,,,,,,,,,22.768,738.132,51.1,ON TT,OPTICS,SingleAxis,,,,,,,,,
7/18/2025 12:51,7/18/2025 12:51,Accuracy,Linear Calibrator,4.10.0.30,6.4.8.16,644585,527244,1,X,,ANT130LZ,A3200,HPE,A,10,6.4.3.32,ANT130LZ,50000,Encoder Multiplier,1000,0,0,C,1,mm,Micron,5,60,TRUE,0.437,,,,0.256,,,,,,,,,22.93,,,C,Aerotech,4129,1,FALSE,7/18/2025 12:49,Stopped,mdepaoli,Direct,,,TRUE,FALSE,527244-01,,,,,,,,,,,,,,,,,,,22.768,738.107,51.1,ON TT,OPTICS,SingleAxis,,,,,,,,,
7/18/2025 12:52,7/18/2025 12:52,SixDegree,Linear Calibrator 6D,3.10.0.33,6.4.9.8,644188,1,1,Z,,ANT130LZ,A3200,XR3 XSP3,-,20,6.4.9.8,ANT130LZS-060-ES17293-2,1000000,Encoder Multiplier,20000,0,30.7255,W,-1,mm,UmAsec,5,-60,TRUE,0.657,,,,0.532,,,,,,,,,19.742,,,C,Aerotech,5054,1,FALSE,7/18/2025 12:47,Stopped,dyounge,Direct,,,TRUE,TRUE,524865-02,7.341,,,,0.672,,,,,7.932,,,,0.98,,,,,19.805,738.513,59.48,Per approval dwg. ,3kg,Vertical,4.398,,,,0.454,,,,
7/18/2025 12:57,7/18/2025 12:57,Accuracy,Linear Calibrator,4.10.0.30,6.4.8.16,644585,527244,1,X,,ANT130LZ,A3200,HPE,A,10,6.4.3.32,ANT130LZ,50000,Encoder Multiplier,1000,0,0,C,1,mm,Micron,5,60,TRUE,0.319,,,,0.235,,,,,,,,,22.945,,,C,Aerotech,4129,1,FALSE,7/18/2025 12:54,Stopped,mdepaoli,Direct,,,TRUE,FALSE,527244-01,,,,,,,,,,,,,,,,,,,22.775,738.066,51.1,ON TT,OPTICS,SingleAxis,,,,,,,,,
7/18/2025 12:58,7/18/2025 12:58,Accuracy,Linear Calibrator,4.10.0.30,6.4.8.16,644585,527244,1,X,,ANT130LZ,A3200,HPE,A,10,6.4.3.32,ANT130LZ,50000,Encoder Multiplier,1000,0,0,C,1,mm,Micron,5,60,FALSE,0.319,,,,0.235,,,,,,,,,22.945,,,C,Aerotech,4129,1,FALSE,7/18/2025 12:58,Stopped,mdepaoli,Direct,,,TRUE,FALSE,527244-01,,,,,,,,,,,,,,,,,,,22.775,738.066,51.1,ON TT,OPTICS,SingleAxis,,,,,,,,,
7/18/2025 13:11,7/18/2025 13:11,Accuracy,Linear Calibrator,4.10.0.30,6.4.8.16,644585,527244,1,X,,ANT130LZ,A3200,HPE,A,10,6.4.3.32,ANT130LZ,50000,Encoder Multiplier,1000,0,0,C,1,mm,Micron,5,60,FALSE,0.615,,,,0.544,,,,,,,,,22.961,,,C,Aerotech,4129,1,FALSE,7/18/2025 13:11,Stopped,mdepaoli,Direct,,,TRUE,FALSE,527244-01,,,,,,,,,,,,,,,,,,,22.786,738.05,51.3,ON TT,OPTICS,SingleAxis,,,,,,,,,
7/18/2025 13:16,7/18/2025 13:16,Accuracy,Linear Calibrator,4.10.0.30,6.4.8.16,644585,527244,1,X,,ANT130LZ,A3200,HPE,A,10,6.4.3.32,ANT130LZ,50000,Encoder Multiplier,1000,0,0,C,1,mm,Micron,5,60,TRUE,0.288,,,,0.162,,,,,,,,,22.977,,,C,Aerotech,4129,1,FALSE,7/18/2025 13:14,Stopped,mdepaoli,Direct,,,TRUE,FALSE,527244-01,,,,,,,,,,,,,,,,,,,22.804,738.042,51.3,ON TT,OPTICS,SingleAxis,,,,,,,,,
7/18/2025 13:24,7/18/2025 13:24,Accuracy,Linear Calibrator,4.10.0.30,6.4.8.16,644585,527244,1,X,,ANT130LZ,A3200,HPE,A,10,6.4.3.32,ANT130LZ,50000,Encoder Multiplier,1000,0,0,C,1,mm,Micron,2.5,60,TRUE,0.018,,,,,,,,,,,,,22.992,,,C,Aerotech,4129,1,FALSE,7/18/2025 13:23,Stopped,mdepaoli,Direct,,,FALSE,FALSE,527244-01,,,,,,,,,,,,,,,,,,,22.815,738.019,51.3,ON TT,OPTICS,SingleAxis,,,,,,,,,
7/18/2025 13:32,7/18/2025 13:32,Accuracy,Linear Calibrator,4.10.0.30,6.4.8.16,644585,527244,1,X,,ANT130LZ,A3200,HPE,A,10,6.4.3.32,ANT130LZ,50000,Encoder Multiplier,1000,0,0,C,1,mm,Micron,5,60,TRUE,0.276,,,,0.18,,,,,,,,,23,,,C,Aerotech,4129,1,FALSE,7/18/2025 13:32,Stopped,mdepaoli,Direct,,,TRUE,FALSE,527244-01,,,,,,,,,,,,,,,,,,,22.826,737.943,51.1,ON TT,OPTICS,SingleAxis,,,,,,,,,
7/18/2025 13:41,7/18/2025 13:41,Accuracy,Linear Calibrator,4.10.0.30,6.4.8.16,644585,527244,1,X,,ANT130LZ,A3200,HPE,A,10,6.4.3.32,ANT130LZ,50000,Encoder Multiplier,1000,0,0,C,1,mm,Micron,5,60,FALSE,0.281,,,,0.227,,,,,,,,,23.023,,,C,Aerotech,4129,1,FALSE,7/18/2025 13:41,Stopped,mdepaoli,Direct,,,TRUE,FALSE,527244-01,,,,,,,,,,,,,,,,,,,22.844,737.878,51.1,ON TT,OPTICS,SingleAxis,,,,,,,,,
7/18/2025 13:46,7/18/2025 13:46,Accuracy,Linear Calibrator,4.10.0.30,6.4.8.16,644585,527244,1,X,,ANT130LZ,A3200,HPE,A,10,6.4.3.32,ANT130LZ,50000,Encoder Multiplier,1000,0,0,C,1,mm,Micron,5,60,TRUE,0.284,,,,0.186,,,,,,,,,23.031,,,C,Aerotech,4129,1,FALSE,7/18/2025 13:44,Stopped,mdepaoli,Direct,,,TRUE,FALSE,527244-01,,,,,,,,,,,,,,,,,,,22.855,737.801,51.1,ON TT,OPTICS,SingleAxis,,,,,,,,,
7/18/2025 13:47,7/18/2025 13:47,Accuracy,Linear Calibrator,4.10.0.30,6.4.8.16,644585,527244,1,X,,ANT130LZ,A3200,HPE,A,10,6.4.3.32,ANT130LZ,50000,Encoder Multiplier,1000,0,0,C,1,mm,Micron,5,60,TRUE,0.284,,,,0.186,,,,,,,,,23.031,,,C,Aerotech,4129,1,FALSE,7/18/2025 13:47,Stopped,mdepaoli,Direct,,,TRUE,FALSE,527244-01,,,,,,,,,,,,,,,,,,,22.855,737.801,51.1,ON TT,OPTICS,SingleAxis,,,,,,,,,
7/18/2025 13:49,7/18/2025 13:49,Accuracy,Linear Calibrator,4.10.0.30,6.4.8.16,644585,527244,1,X,,ANT130LZ,A3200,HPE,A,10,6.4.3.32,ANT130LZ,50000,Encoder Multiplier,1000,0,0,C,1,mm,Micron,5,60,TRUE,0.284,,,,0.186,,,,,,,,,23.031,,,C,Aerotech,4129,1,FALSE,7/18/2025 13:47,Stopped,mdepaoli,Direct,,,TRUE,FALSE,527244-01,,,,,,,,,,,,,,,,,,,22.855,737.801,51.1,ON TT,OPTICS,SingleAxis,,,,,,,,,
7/18/2025 13:57,7/18/2025 13:57,Accuracy,Linear Calibrator,4.10.0.30,6.4.8.16,644585,527244,1,X,,ANT130LZ,A3200,HPE,A,10,6.4.3.32,ANT130LZ,50000,Encoder Multiplier,1000,0,0,C,1,mm,Micron,5,60,FALSE,0.206,,,,0.161,,,,,,,,,23.047,,,C,Aerotech,4129,1,FALSE,7/18/2025 13:57,Stopped,mdepaoli,Direct,,,TRUE,FALSE,527244-01,,,,,,,,,,,,,,,,,,,22.866,737.702,51.1,ON TT,OPTICS,SingleAxis,,,,,,,,,
7/18/2025 14:06,7/18/2025 14:06,Accuracy,Linear Calibrator,4.10.0.30,6.4.8.16,644585,527244,1,X,,ANT130LZ,A3200,HPE,A,10,6.4.3.32,ANT130LZ,50000,Encoder Multiplier,1000,0,0,C,1,mm,Micron,5,60,FALSE,0.253,,,,0.205,,,,,,,,,23.055,,,C,Aerotech,4129,1,FALSE,7/18/2025 14:06,Stopped,mdepaoli,Direct,,,TRUE,FALSE,527244-01,,,,,,,,,,,,,,,,,,,22.88,737.685,51.1,ON TT,OPTICS,SingleAxis,,,,,,,,,
7/18/2025 14:11,7/18/2025 14:11,Accuracy,Linear Calibrator,4.10.0.30,6.4.8.16,644585,527244,1,X,,ANT130LZ,A3200,HPE,A,10,6.4.3.32,ANT130LZ,50000,Encoder Multiplier,1000,0,0,C,1,mm,Micron,5,60,TRUE,0.293,,,,0.192,,,,,,,,,23.063,,,C,Aerotech,4129,1,FALSE,7/18/2025 14:09,Stopped,mdepaoli,Direct,,,TRUE,FALSE,527244-01,,,,,,,,,,,,,,,,,,,22.891,737.693,51.1,ON TT,OPTICS,SingleAxis,,,,,,,,,
7/18/2025 14:18,7/18/2025 14:18,SixDegree,Linear Calibrator 6D,3.10.0.33,6.4.9.8,644188,1,1,ZZ,,ANT130LZ,A3200,XR3 XSP3,-,20,6.4.9.8,ANT130LZS-060-ES17293-2,1000000,Encoder Multiplier,20000,0,29.982,W,-1,mm,UmAsec,5,-60,FALSE,0.279,,,,0.149,,,,,,,,,19.797,,,C,Aerotech,5054,1,FALSE,7/18/2025 14:17,Errored,dyounge,Direct,,,TRUE,TRUE,524865-01,2.53,,,,0.409,,,,,1.781,,,,0.266,,,,,19.852,738.063,58.7,Per approval dwg. ,3kg,Vertical,2.302,,,,0.723,,,,
7/18/2025 14:37,7/18/2025 14:37,SixDegree,Linear Calibrator 6D,3.10.0.33,6.4.9.8,644188,1,1,ZZ,,ANT130LZ,A3200,XR3 XSP3,-,20,6.4.9.8,ANT130LZS-060-ES17293-2,1000000,Encoder Multiplier,20000,0,29.982,W,-1,mm,UmAsec,5,-60,TRUE,0.405,,,,,,,,,,,,,19.875,,,C,Aerotech,5054,1,FALSE,7/18/2025 14:32,Stopped,dyounge,Direct,,,FALSE,FALSE,524865-01,7.166,,,,,,,,,10.531,,,,,,,,,19.938,738.063,58.767,Per approval dwg. ,3kg,Vertical,2.022,,,,,,,,
7/18/2025 14:40,7/18/2025 14:40,Accuracy,Linear Calibrator 6D,3.10.0.33,6.4.9.8,644188,1,1,ZZ,,ANT130LZ,A3200,XR3 XSP3,-,20,6.4.9.8,ANT130LZS-060-ES17293-2,1000000,Encoder Multiplier,20000,0,29.982,W,-1,mm,UmAsec,5,-60,TRUE,0.334,,,,,,,,,,,,,19.891,,,C,Aerotech,5054,1,FALSE,7/18/2025 14:37,Stopped,dyounge,Direct,,,FALSE,FALSE,524865-01,7.623,,,,,,,,,10.29,,,,,,,,,19.953,738.213,58.425,Per approval dwg. ,3kg,Vertical,1.995,,,,,,,,
7/18/2025 14:43,7/18/2025 14:43,SixDegree,Linear Calibrator 6D,3.10.0.33,6.4.9.8,644188,1,1,ZZ,,ANT130LZ,A3200,XR3 XSP3,-,20,6.4.9.8,ANT130LZS-060-ES17293-2,1000000,Encoder Multiplier,20000,0,29.982,W,-1,mm,UmAsec,5,-60,TRUE,0.386,,,,,,,,,,,,,19.906,,,C,Aerotech,5054,1,FALSE,7/18/2025 14:40,Stopped,dyounge,Direct,,,FALSE,FALSE,524865-01,7.395,,,,,,,,,10.458,,,,,,,,,19.953,738.063,58.352,Per approval dwg. ,3kg,Vertical,1.882,,,,,,,,
7/18/2025 14:43,7/18/2025 14:43,SixDegree,Linear Calibrator 6D,3.10.0.33,6.4.9.8,644188,1,1,ZZ,,ANT130LZ,A3200,XR3 XSP3,-,20,6.4.9.8,ANT130LZS-060-ES17293-2,1000000,Encoder Multiplier,20000,0,29.982,W,-1,mm,UmAsec,5,-60,TRUE,0.386,,,,,,,,,,,,,19.906,,,C,Aerotech,5054,1,FALSE,7/18/2025 14:43,Errored,dyounge,Direct,,,FALSE,FALSE,524865-01,7.395,,,,,,,,,10.458,,,,,,,,,19.953,738.063,58.352,Per approval dwg. ,3kg,Vertical,1.882,,,,,,,,
7/18/2025 14:46,7/18/2025 14:46,SixDegree,Linear Calibrator 6D,3.10.0.33,6.4.9.8,644188,1,1,ZZ,,ANT130LZ,A3200,XR3 XSP3,-,20,6.4.9.8,ANT130LZS-060-ES17293-2,1000000,Encoder Multiplier,20000,0,29.982,W,-1,mm,UmAsec,5,-60,TRUE,0.461,,,,,,,,,,,,,19.922,,,C,Aerotech,5054,1,FALSE,7/18/2025 14:44,Stopped,dyounge,Direct,,,FALSE,FALSE,524865-01,7.247,,,,,,,,,10.625,,,,,,,,,19.969,738.063,57.996,Per approval dwg. ,3kg,Vertical,1.904,,,,,,,,
7/18/2025 14:51,7/18/2025 14:51,SixDegree,Linear Calibrator 6D,3.10.0.33,6.4.9.8,644188,1,1,ZZ,,ANT130LZ,A3200,XR3 XSP3,-,20,6.4.9.8,ANT130LZS-060-ES17293-2,1000000,Encoder Multiplier,20000,0,29.982,W,-1,mm,UmAsec,5,-60,TRUE,0.461,,,,,,,,,,,,,19.922,,,C,Aerotech,5054,1,FALSE,7/18/2025 14:51,Stopped,dyounge,Direct,,,FALSE,FALSE,524865-01,7.247,,,,,,,,,10.625,,,,,,,,,19.969,738.063,57.996,Per approval dwg. ,3kg,Vertical,1.904,,,,,,,,
7/18/2025 14:52,7/18/2025 14:52,SixDegree,Linear Calibrator 6D,3.10.0.33,6.4.9.8,644188,1,1,ZZ,,ANT130LZ,A3200,XR3 XSP3,-,20,6.4.9.8,ANT130LZS-060-ES17293-2,1000000,Encoder Multiplier,20000,0,29.982,W,-1,mm,UmAsec,5,-60,TRUE,0.461,,,,,,,,,,,,,19.922,,,C,Aerotech,5054,1,FALSE,7/18/2025 14:51,Errored,dyounge,Direct,,,FALSE,FALSE,524865-01,7.247,,,,,,,,,10.625,,,,,,,,,19.969,738.063,57.996,Per approval dwg. ,3kg,Vertical,1.904,,,,,,,,
7/18/2025 15:16,7/18/2025 15:16,Accuracy2D,Linear Calibrator 2D,2.10.1.35,2.10.1,642066,1,3,Y,,,Automation1,49157,-,10,2.10.1.2472,ES18837,1000000,Incremental Encoder Sine Wave,20000,0,-10.503069,C,1,mm,Micron,10,310,TRUE,,,,,,,,,,,,,,0,,,C,Aerotech,5696,1,FALSE,7/18/2025 15:16,Stopped,NGuy,Direct,,,TRUE,FALSE,507845-02,,,,,,,,,,,,,,,,,,,0,0,0,50mm above TT,8kg,LowerAxis,,,,,,,,,
7/18/2025 15:20,7/18/2025 15:20,Accuracy2D,Linear Calibrator 2D,2.10.1.35,2.10.1,642066,1,3,Y,,,Automation1,49157,-,10,2.10.1.2472,ES18837,1000000,Incremental Encoder Sine Wave,20000,0,-10.503069,C,1,mm,Micron,10,310,FALSE,,,,,,,,,,,,,,0,,,C,Aerotech,5696,1,FALSE,7/18/2025 15:19,Stopped,NGuy,Direct,,,TRUE,FALSE,507845-02,,,,,,,,,,,,,,,,,,,0,0,0,50mm above TT,8kg,LowerAxis,,,,,,,,,
7/18/2025 16:07,7/18/2025 16:07,Accuracy,Linear Calibrator,3.15.2.1,6.4.9.8,643849,1,1,X,,AGS1000,A3200,XC4,-,20,6.4.9.8,AGS1000-ES19619-2,10000,Local Encoder Counter,1,0,235.04155,W,1,mm,Micron,5,500,FALSE,,,,,,,,,,,,,,0,,,C,Aerotech,4128,1,FALSE,7/18/2025 16:06,Errored,cdelsignore,Direct,,,FALSE,FALSE,521700-01,,,,,,,,,,,,,,,,,,,0,0,0,Center of TT,Z+5.7 kg,UpperAxis,,,,,,,,,
7/21/2025 6:17,7/21/2025 6:17,SixDegree,Linear Calibrator 6D,3.10.0.33,6.4.9.8,644188,1,1,ZZ,,ANT130LZ,A3200,XR3 XSP3,-,20,6.4.9.8,ANT130LZS-060-ES17293-2,1000000,Encoder Multiplier,20000,0,29.982,W,-1,mm,UmAsec,2.5,-60,FALSE,0.362,,,,,,,,,,,,,19.922,,,C,Aerotech,5054,1,FALSE,7/21/2025 6:16,Errored,dyounge,Direct,,,FALSE,FALSE,524865-01,7.093,,,,,,,,,10.27,,,,,,,,,19.984,738.063,59.101,Per approval dwg. ,3kg,Vertical,1.977,,,,,,,,
7/21/2025 7:03,7/21/2025 7:03,Flatness,Linear Calibrator 6D,3.10.0.33,6.4.9.8,644188,1,1,ZZ,,ANT130LZ,A3200,XR3 XSP3,-,20,6.4.9.8,ANT130LZS-060-ES17293-2,1000000,Encoder Multiplier,20000,0,29.982,W,-1,mm,UmAsec,5,-60,FALSE,0.248,,,,,,,,,,,,,19.984,,,C,Aerotech,5054,1,FALSE,7/21/2025 6:59,Stopped,dyounge,Direct,,,FALSE,FALSE,524865-01,10.74,,,,,,,,,7.321,,,,,,,,,20.039,735.363,61.459,Per approval dwg. ,3kg,Vertical,3.271,,,,,,,,
7/21/2025 7:11,7/21/2025 7:11,SixDegree,Linear Calibrator 6D,3.10.0.33,6.4.9.8,644188,1,1,ZZ,,ANT130LZ,A3200,XR3 XSP3,-,20,6.4.9.8,ANT130LZS-060-ES17293-2,1000000,Encoder Multiplier,20000,0,29.982,W,-1,mm,UmAsec,5,-60,TRUE,0.248,,,,,,,,,,,,,19.984,,,C,Aerotech,5054,1,FALSE,7/21/2025 7:11,Errored,dyounge,Direct,,,FALSE,FALSE,524865-01,10.74,,,,,,,,,7.321,,,,,,,,,20.039,735.363,61.459,Per approval dwg. ,3kg,Vertical,3.271,,,,,,,,
